ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split
S08669,8,3,2025-10-12,28,16,0.0036780337095453,0.0,0.4299488459799583,train
S08670,10,9,2025-10-15,37,15,0.0026807388704312,0.0,0.3679828915733429,train
S08671,10,19,2025-10-15,19,18,0.0021927709514188,0.0,0.2596941275181939,train
S08672,10,19,2025-10-15,25,19,0.0016124980351517,0.0,0.2857996463683489,train
S08674,15,14,2025-10-23,45,27,0.0004806891168521,0.0,0.1726076165864316,train
S08678,15,17,2025-10-23,24,27,0.0001722140819118,0.0,0.0934984229573152,train
S08681,15,17,2025-10-23,27,15,6.942740448535034e-05,0.0,0.0488341149550401,train
S08682,15,15,2025-10-23,53,15,0.0002634058444597,0.0,0.1228334266388988,train
S08683,10,6,2025-10-15,46,27,0.0007680726844338,0.0,0.2356496053212868,train
S08684,10,6,2025-10-15,26,14,0.0012679607380194,0.0,0.2710563836389296,train
S08686,15,11,2025-10-23,56,23,0.0005091560519719,0.0,0.1528555164551746,train
S08687,15,11,2025-10-23,27,20,9.468692562369878e-05,0.0,0.0530130130043035,train
S08688,15,10,2025-10-23,42,21,0.0002087411239963,0.0,0.0946748846574369,train
S08690,15,12,2025-10-23,41,12,0.0012946354835968,0.0,0.1994347489330139,train
S08691,15,14,2025-10-23,53,29,0.0008400647275673,0.0,0.1648569719544367,train
S08696,14,18,2025-10-21,19,19,0.001503812328117,0.0,0.2303129737050289,train
S08697,15,17,2025-10-23,25,25,0.0002532052341022,0.0,0.1043421560353601,train
S08699,15,4,2025-10-23,48,20,0.0002483236778845,0.0,0.1778266296240001,train
S08702,15,20,2025-10-23,39,21,0.000207168570057,0.0,0.0968498579217551,train
S08704,14,24,2025-10-21,52,27,0.0005574914299393,0.0,0.1694129849032781,train
S08705,15,20,2025-10-23,31,29,0.0008445461149508,0.0091096340795626,0.1168197137915959,train
S08706,14,19,2025-10-21,51,27,0.0010534117755795,0.0,0.225661842240791,train
S08707,15,22,2025-10-23,44,24,0.0003234641937433,0.0,0.066859443669215,train
S08709,15,24,2025-10-23,41,24,0.0008832735934884,0.0,0.1265859849951542,train
S08711,15,20,2025-10-23,54,21,0.0002628970505901,0.0,0.0688481885502434,train
S08712,15,21,2025-10-23,17,22,0.0001234983245307,0.0,0.1078671075280547,train
S08715,15,2,2025-10-23,23,18,0.0003205534404409,0.0,0.1270132307082671,train
S08716,15,8,2025-10-23,50,16,0.0003964563991176,0.0,0.1011621142786669,train
S08717,15,8,2025-10-23,58,21,0.0008324508037995,0.0,0.1414951288086416,train
S08720,15,23,2025-10-23,56,23,0.00062581548478,0.0,0.1843031829949908,train
S08721,15,3,2025-10-23,27,24,0.000266716727805,0.0,0.1176696976930477,train
S08722,15,3,2025-10-23,23,17,0.0004837099031183,0.0,0.0970033204843584,train
S08724,14,24,2025-10-21,34,18,0.0002679609252479,0.0,0.115870587982873,train
S08725,14,24,2025-10-21,53,17,0.0004555156554776,0.0058117643206784,0.1393471523107118,train
S08726,14,24,2025-10-21,29,23,0.0008858424311667,0.0,0.1887783185581044,train
S08727,14,25,2025-10-21,34,31,0.0021889675273471,0.0,0.3332355967101089,train
S08728,14,22,2025-10-21,33,27,0.0015924539813913,0.0069235484230469,0.2198050727804468,train
S08729,14,20,2025-10-21,42,21,0.0013314918969433,0.0079766867058278,0.2319022575544319,train
S08730,15,11,2025-10-23,49,13,9.002995697375877e-05,0.0,0.129227340057791,train
S08732,15,17,2025-10-23,35,26,0.0001379883664989,0.0,0.1089749814660451,train
S08733,15,10,2025-10-23,20,27,0.0007723340401427,0.0,0.1894246327565419,train
S08734,15,15,2025-10-23,50,16,0.0002899031665936,0.0,0.0636061318875639,train
S08737,15,20,2025-10-23,49,25,0.0003327291433232,0.0,0.0808604258007717,train
S08739,25,7,2025-11-08,30,17,0.0040039449437406,0.0,0.5146465606905595,train
S08741,25,3,2025-11-08,20,17,0.0041036678211171,0.0,0.3326675345119329,train
S08743,5,10,2025-10-07,23,21,0.0032551036316219,0.0,0.5000087722730583,train
S08746,4,10,2025-10-05,35,25,0.0024425524592485,0.0,0.4703226114864561,train
S08750,12,18,2025-10-18,20,20,0.0023107010068798,0.0,0.4138355764001631,train
S08752,10,24,2025-10-15,27,26,0.0014868279629259,0.0,0.3437135386174971,train
S08753,2,21,2025-10-02,33,13,0.0018533519019098,0.0,0.3221672963833533,train
S08754,10,3,2025-10-15,15,24,0.0030116502217747,0.0,0.3660060376189524,train
S08757,9,9,2025-10-13,27,14,0.0024709250642799,0.0,0.3749887093402272,train
S08758,3,6,2025-10-04,30,12,0.0012714550293166,0.0,0.3690058301078631,train
S08762,14,4,2025-10-21,55,29,0.0034764612176144,0.0,0.4260147206934192,train
S08769,26,17,2025-11-10,21,24,0.0011887456579141,0.0084429042231508,0.1383389548577936,train
S08770,26,17,2025-11-10,21,19,0.0008848164209084,0.0,0.15370394041825,train
S08771,26,14,2025-11-10,53,23,0.0006884668884636,0.0,0.1517647521076877,train
S08772,26,9,2025-11-10,49,29,0.0008758458075106,0.0,0.1928382220853841,train
S08777,26,16,2025-11-10,49,29,0.0008138926431132,0.0,0.1910105975124244,train
S08778,26,16,2025-11-10,30,15,0.0007887569073509,0.0,0.2006197208927073,train
S08779,26,16,2025-11-10,33,19,0.0010766162133151,0.0,0.2071332012079448,train
S08783,8,20,2025-10-12,36,16,0.0039434651779194,0.0,0.4355314922717279,train
S08784,5,4,2025-10-07,50,31,0.0025516251469165,0.0,0.3359971270097817,train
S08788,7,3,2025-10-10,26,13,0.0024890290602027,0.0,0.3533569855706406,train
S08789,14,17,2025-10-21,49,12,0.0031507359087852,0.0,0.3489084803919444,train
S08790,27,1,2025-11-11,18,16,0.0010796209692639,0.0,0.253050452041812,train
S08791,27,1,2025-11-11,27,28,0.0003523835431084,0.0,0.2383121375518951,train
S08792,23,21,2025-11-05,45,24,0.0007560332332924,0.0,0.217456676685931,train
S08793,23,19,2025-11-05,52,18,0.0009484188075404,0.0,0.1438471251788523,train
S08795,23,23,2025-11-05,38,27,0.0009618273307321,0.0,0.169868936965631,train
S08796,23,23,2025-11-05,61,24,0.0008321773045271,0.0,0.1874705841870377,train
S08797,23,23,2025-11-05,32,20,0.0007604611466535,0.0,0.1801277906360462,train
S08800,27,3,2025-11-11,40,12,0.0006245501667184,0.0,0.2337699897486636,train
S08801,21,1,2025-11-02,23,16,0.0038231684426498,0.0,0.4180988577366571,train
S08802,19,22,2025-10-29,60,24,0.0033936145939342,0.0,0.4196760433341908,train
S08805,19,25,2025-10-29,13,23,0.0020699045302486,0.0,0.4296827784275512,train
S08806,21,16,2025-11-02,20,24,0.0013287979491072,0.0,0.375280349241976,train
S08807,21,24,2025-11-02,57,27,0.0025023490138592,0.0,0.4281859289116519,train
S08808,20,5,2025-10-31,36,25,0.0011490533484722,0.0,0.3220938088216844,train
S08809,16,8,2025-10-25,31,13,0.0012252750298186,0.0,0.2052354436490487,train
S08811,28,18,2025-11-13,50,22,0.0027477800653215,0.0,0.4210222673070586,train
S08813,28,20,2025-11-13,24,23,0.0022141320841277,0.0,0.3564917862639336,train
S08814,28,20,2025-11-13,25,15,0.001684144437724,0.0,0.4170649688158068,train
S08820,28,8,2025-11-13,27,18,0.0012369230624095,0.0,0.2287464844713304,train
S08822,28,8,2025-11-13,33,14,0.0011074586858447,0.0,0.2254368583345087,train
S08823,28,10,2025-11-13,55,22,0.002051253716251,0.0,0.2372176979653505,train
S08825,28,19,2025-11-13,31,19,0.0026956342985294,0.0,0.4081887436897584,train
S08827,28,5,2025-11-13,41,20,0.0005285970689018,0.0,0.2072663422429338,train
S08831,28,6,2025-11-13,22,16,0.0020836456762779,0.0,0.4145024817822393,train
S08833,28,8,2025-11-13,49,28,0.0009856331147356,0.0,0.213931558257547,train
S08834,28,3,2025-11-13,19,23,0.0015059370946951,0.0,0.3441328064094404,train
S08835,3,3,2025-10-04,29,29,0.0018046604547489,0.0,0.3202586539214898,train
S08836,3,6,2025-10-04,45,17,0.0019970730914445,0.0,0.4220609539793212,train
S08837,24,15,2025-11-06,32,19,0.0021728699459188,0.0,0.3274871543828856,train
S08838,24,10,2025-11-06,41,15,0.0032522706127075,0.0,0.389428999055127,train
S08840,24,10,2025-11-06,40,17,0.0025486950969223,0.0,0.3380116141346028,train
S08841,1,18,2025-10-01,21,18,0.0003897110408926,0.0,0.1326939419956485,train
S08842,1,22,2025-10-01,48,25,0.0004785664150577,0.0,0.113611594729552,train
S08843,1,6,2025-10-01,35,29,0.0004226547181666,0.0,0.102170711661319,train
S08844,1,7,2025-10-01,24,20,0.0009007616786459,0.0,0.1977396286143866,train
S08845,1,16,2025-10-01,34,17,0.0005463145899511,0.0,0.0938036830197052,train
S08847,1,24,2025-10-01,40,19,0.0003333579073799,0.0,0.1339062083616878,train
S08848,25,12,2025-11-08,58,17,0.0031990191946048,0.0,0.4715148316455606,train
S08850,26,8,2025-11-10,29,14,0.0017445557083679,0.0,0.3166132748127746,train
S08851,16,18,2025-10-25,39,32,0.0025487646483608,0.0,0.3050396963561876,train
S08852,24,21,2025-11-06,43,27,0.003009611621214,0.0,0.3617639041959772,train
S08853,3,17,2025-10-04,42,29,0.0022035768810732,0.0,0.3767543620103573,train
S08855,3,14,2025-10-04,29,25,0.0016629208534461,0.0,0.3754372090137594,train
S08856,3,14,2025-10-04,44,14,0.0017351820564368,0.0,0.4047822664006484,train
S08857,3,24,2025-10-04,49,13,0.0025243669118808,0.0,0.4208659629629614,train
S08858,3,24,2025-10-04,30,28,0.0030338178758564,0.0,0.4621308781381423,train
S08859,3,17,2025-10-04,56,22,0.0018957544212599,0.0,0.4109373547637687,train
S08862,2,14,2025-10-02,30,25,0.0039536092987132,0.0,0.4397101679662387,train
S08866,27,11,2025-11-11,39,18,0.0026834368190775,0.0,0.4103552762835145,train
S08868,24,2,2025-11-06,19,18,0.0020629781758874,0.0,0.3925175080846202,train
S08870,3,21,2025-10-04,50,16,0.0020261480770997,0.0,0.4250067478691474,train
S08871,25,23,2025-11-08,17,21,0.0038033617484157,0.0,0.5309549068863718,train
S08872,25,14,2025-11-08,28,28,0.0034477284653912,0.0,0.489997660627977,train
S08873,25,14,2025-11-08,50,27,0.0037769692708973,0.0,0.4775561791339195,train
S08874,25,5,2025-11-08,49,22,0.0041664838937828,0.0,0.4753243362322815,train
S08877,17,2,2025-10-26,44,21,0.0016440807500071,0.0,0.4439236895533143,train
S08879,17,1,2025-10-26,37,17,0.0025907596859555,0.0,0.4587147929971058,train
S08880,17,1,2025-10-26,34,20,0.0044554769143722,0.0,0.4201949186019004,train
S08882,17,20,2025-10-26,16,18,0.0041211693292482,0.0,0.4239805083648496,train
S08883,17,20,2025-10-26,63,25,0.0033347923603119,0.0,0.4587896525397996,train
S08884,25,11,2025-11-08,26,30,0.0029932678123733,0.0,0.4655745211174391,train
S08885,27,14,2025-11-11,26,26,0.0030923632579338,0.0,0.3747035721367906,train
S08887,6,21,2025-10-09,16,18,0.002450223208623,0.0,0.4272334409390746,train
S08888,4,14,2025-10-05,24,25,0.0045527217578463,0.0,0.4675168071589037,train
S08891,4,5,2025-10-05,44,16,0.001979992542938,0.0,0.4271039232955671,train
S08893,16,15,2025-10-25,46,12,0.0015918160861846,0.0,0.3367211725099914,train
S08895,22,11,2025-11-03,37,19,0.0015342791986921,0.0,0.3628895924202143,train
S08898,22,3,2025-11-03,35,16,0.0022969512584073,0.0,0.2299476949232206,train
S08901,5,23,2025-10-07,58,20,0.0025136876864438,0.0,0.440297368982542,train
S08902,8,21,2025-10-12,53,16,0.0020642916738976,0.0,0.4525393803454821,train
S08904,8,25,2025-10-12,37,16,0.0023654820652088,0.0,0.5070361071230729,train
S08905,8,23,2025-10-12,15,22,0.003693078304517,0.0,0.4966090929367766,train
S08908,8,12,2025-10-12,47,13,0.0030923878585186,0.0,0.412062577528308,train
S08910,8,13,2025-10-12,56,18,0.0037958370167467,0.0,0.5024855503479464,train
S08911,8,11,2025-10-12,32,18,0.0031362238597007,0.0,0.5005834645875143,train
S08912,19,19,2025-10-29,24,22,0.0019808834777519,0.0,0.3854824279797926,train
S08914,7,10,2025-10-10,19,28,0.0024732568784606,0.0,0.4430674533190795,train
S08916,8,19,2025-10-12,14,18,0.0027042902814538,0.0,0.4643083038792626,train
S08917,7,5,2025-10-10,45,11,0.0015619536002835,0.0,0.3245995910481295,train
S08919,4,23,2025-10-05,53,30,0.0026722485030984,0.0,0.3976409719977068,train
S08920,5,14,2025-10-07,24,30,0.002332199442058,0.0,0.4166325808072577,train
S08923,11,22,2025-10-17,30,12,0.0023016250995468,0.0,0.3342518236469995,train
S08924,9,3,2025-10-13,36,32,0.0017668015698255,0.0,0.315263670065654,train
S08925,8,17,2025-10-12,39,32,0.0027100696621105,0.0,0.4245428958698127,train
S08927,12,17,2025-10-18,53,13,0.0017995291401745,0.0,0.3155154609325343,train
S08928,13,21,2025-10-20,36,32,0.0025562144749534,0.0,0.3122224017945491,train
S08932,14,16,2025-10-21,34,31,0.0026669459245696,0.0,0.4424005121528214,train
S08933,14,13,2025-10-21,13,21,0.0020397085998442,0.0,0.3605983973313014,train
S08934,14,17,2025-10-21,30,20,0.0022918348859394,0.0,0.3717952927805063,train
S08938,14,13,2025-10-21,24,29,0.0023414821433701,0.0,0.4083847302203113,train
S08939,14,17,2025-10-21,42,21,0.0025897953911512,0.0,0.3292753147858996,train
S08940,22,19,2025-11-03,49,31,0.0031740685182368,0.0,0.2921524496755679,train
S08942,24,11,2025-11-06,31,15,0.0029606207831485,0.0,0.4163871162322283,train
S08944,8,15,2025-10-12,39,25,0.0024756870134406,0.0,0.4776242545414023,train
S08946,8,14,2025-10-12,28,14,0.0036335315869177,0.0,0.4605527213662436,train
S08950,22,24,2025-11-03,57,27,0.0029437986364565,0.0,0.4159333390267291,train
S08953,22,22,2025-11-03,54,20,0.0021235478019695,0.0,0.3842502737382811,train
S08954,22,19,2025-11-03,41,29,0.0034853653676104,0.0,0.3959601755968796,train
S08955,21,6,2025-11-02,33,27,0.002613696553193,0.0,0.4356430677652144,train
S08958,21,4,2025-11-02,40,23,0.0008026496833835,0.0,0.2876933021628673,train
S08959,21,4,2025-11-02,33,30,0.0011049891959495,0.0,0.3630944732981305,train
S08960,19,19,2025-10-29,22,24,0.0022259383604044,0.0,0.3728496149196108,train
S08963,2,14,2025-10-02,52,30,0.0017144468411631,0.0,0.3932274290044935,train
S08965,1,18,2025-10-01,21,27,0.0004709391928664,0.0,0.1501692892815079,train
S08967,1,20,2025-10-01,15,23,0.0006164317959407,0.0,0.1377985933188083,train
S08968,1,19,2025-10-01,21,23,0.0002801976619464,0.0,0.1234950283629075,train
S08969,16,10,2025-10-25,30,20,0.0013012704803789,0.0,0.2425019294972774,train
S08970,28,15,2025-11-13,17,19,0.0027717939895416,0.0,0.3753116810889215,train
S08972,28,20,2025-11-13,18,27,0.0022584121415729,0.0,0.361980033847922,train
S08973,28,23,2025-11-13,59,25,0.0013862250065147,0.0,0.3061068189394009,train
S08974,28,23,2025-11-13,35,25,0.0014735652916758,0.0,0.4107193197265923,train
S08975,16,1,2025-10-25,49,23,0.0012907014399614,0.0,0.1809954139805543,train
S08976,28,4,2025-11-13,39,26,0.0013755657102614,0.0,0.2340585231145465,train
S08977,28,4,2025-11-13,57,19,0.0008256166027035,0.0,0.230251529646391,train
S08978,28,6,2025-11-13,60,26,0.001454439037215,0.0,0.247342477132954,train
S08980,16,10,2025-10-25,46,15,0.0011539206438727,0.0,0.2201068944688559,train
S08983,28,4,2025-11-13,49,15,0.0010351578217414,0.0,0.2226249482786107,train
S08985,15,15,2025-10-23,31,14,0.0001873159256084,0.0,0.0547050487667762,train
S08987,15,20,2025-10-23,17,23,0.0007283206787171,0.0,0.1549558192382959,train
S08989,10,19,2025-10-15,61,27,0.0021267702905818,0.0,0.3571796155863773,train
S08990,10,6,2025-10-15,39,30,0.0010417023588459,0.0,0.2145531727836497,train
S08992,10,6,2025-10-15,39,13,0.001217271590608,0.0,0.2966676437174027,train
S08994,10,6,2025-10-15,34,14,0.0012750610618683,0.0,0.1833749666052518,train
S08997,15,11,2025-10-23,57,24,0.0003866780738751,0.0,0.081545680362663,train
S08999,15,10,2025-10-23,42,29,0.0015166442080314,0.0,0.2034991456205344,train
S09000,15,9,2025-10-23,51,19,0.0005921823800395,0.0,0.1090686136110428,train
S09002,15,9,2025-10-23,56,20,0.0006863942297663,0.0,0.117917594749231,train
S09003,15,3,2025-10-23,50,24,0.0007712995318563,0.0,0.1723609423902119,train
S09004,15,4,2025-10-23,38,25,0.0004247979624853,0.0,0.1390838984362787,train
S09005,15,6,2025-10-23,27,19,0.0002120802201566,0.0,0.1005432281619369,train
S09006,14,18,2025-10-21,34,21,0.0015664319724191,0.0,0.298824302825116,train
S09007,14,18,2025-10-21,23,27,0.0007585978254985,0.0,0.1518979145518527,train
S09011,15,18,2025-10-23,18,20,0.0002532472658172,0.0,0.1401493071119324,train
S09012,15,18,2025-10-23,50,17,0.0001242703163319,0.0,0.0781636994880471,train
S09014,15,21,2025-10-23,18,23,0.0003647404182676,0.0,0.0989584195692329,train
S09016,15,22,2025-10-23,60,24,0.0005443744340539,0.0,0.0988304654244056,train
S09017,15,22,2025-10-23,27,20,0.0003339760494248,0.0,0.0707832882797741,train
S09018,14,25,2025-10-21,56,18,0.0011094075991327,0.0,0.1789501285380668,train
S09020,15,3,2025-10-23,35,17,0.0005942844013808,0.0,0.1297957325899475,train
S09021,15,24,2025-10-23,34,30,0.0009158026335597,0.0,0.1545530879875865,train
S09023,15,23,2025-10-23,58,25,0.0007855313802705,0.0,0.1606359181048665,train
S09025,15,2,2025-10-23,38,29,0.0006474923403386,0.0,0.1654214260207955,train
S09026,15,23,2025-10-23,40,29,0.0006140053168727,0.0,0.0944016585640366,train
S09027,14,20,2025-10-21,56,20,0.0013417019609058,0.0,0.175376038777639,train
S09028,15,2,2025-10-23,32,30,0.0010838739550166,0.0,0.1774376846258859,train
S09031,7,4,2025-10-10,31,29,0.0026228799693494,0.0,0.4550991444637118,train
S09032,7,10,2025-10-10,47,24,0.0030814129966083,0.0,0.4383627857796486,train
S09034,23,17,2025-11-05,37,29,0.0003288102241425,0.0,0.1730742893783578,train
S09035,27,1,2025-11-11,33,14,0.0004680909482518,0.0,0.1821966071098033,train
S09037,23,20,2025-11-05,54,15,0.0003666586296702,0.0,0.1393432375908972,train
S09038,23,23,2025-11-05,23,19,0.0004726268286675,0.0,0.1507380250807185,train
S09039,23,21,2025-11-05,44,23,0.0007992649894389,0.0,0.168976930573225,train
S09046,23,21,2025-11-05,18,20,0.0007552205240261,0.0,0.1699962217416597,train
S09047,23,21,2025-11-05,46,17,0.0006458656611053,0.0,0.1807127164625788,train
S09048,23,19,2025-11-05,49,28,0.0009904342645669,0.0,0.1530493860040425,train
S09051,27,1,2025-11-11,28,30,0.0014690362317437,0.0,0.2955990189686324,train
S09052,22,6,2025-11-03,60,27,0.001117473287216,0.0,0.3056895662057963,train
S09053,22,6,2025-11-03,42,25,0.0008330956501138,0.0,0.1929229700074699,train
S09055,22,1,2025-11-03,54,14,0.0013911159759531,0.0,0.1975670801636303,train
S09057,22,16,2025-11-03,46,14,0.002655222039244,0.0,0.3748009864009913,train
S09058,21,10,2025-11-02,29,22,0.0006454696232188,0.0,0.3117097176767783,train
S09059,21,10,2025-11-02,39,25,0.0007892009129565,0.0,0.3271648395136792,train
S09060,21,10,2025-11-02,42,20,0.0007488328837081,0.0,0.2934898102695235,train
S09062,20,9,2025-10-31,43,24,0.0004842537080899,0.0,0.1801030046988927,train
S09063,21,10,2025-11-02,21,27,0.0005581342971982,0.0,0.2815154608147541,train
S09064,10,7,2025-10-15,57,28,0.0017309359932581,0.0,0.3273033742393661,train
S09066,2,11,2025-10-02,45,12,0.0019551833077851,0.0,0.3488100066069646,train
S09067,2,9,2025-10-02,35,15,0.0018528375893372,0.0,0.3168242608204543,train
S09068,2,15,2025-10-02,61,23,0.0025736959861114,0.0,0.4076242259652208,train
S09069,2,9,2025-10-02,23,17,0.0017299112876063,0.0,0.2663421724228814,train
S09071,11,22,2025-10-17,43,30,0.0023721529868061,0.0,0.3400582409807605,train
S09072,1,24,2025-10-01,22,24,0.0005581368969455,0.0,0.1623295930173937,train
