ufs_serial,run_id,wafer_no,split,health,reg_pred,risk,grade,anomaly_score,ci_low,ci_high,date
S04871,1,14,train,0.0,0.0003083907467725,LOW,grade1,32.6,0.0,0.011248,2025-10-01
S04872,1,13,train,0.0,0.0003083907467725,LOW,grade1,22.3,0.0,0.011248,2025-10-01
S04873,1,13,val,0.0,0.0003083907467725,LOW,grade1,31.9,0.0,0.011248,2025-11-15
S04874,1,10,train,0.0,0.0003083907467725,LOW,grade1,40.1,0.0,0.011248,2025-10-01
S04875,1,10,train,0.0,0.0003083907467725,LOW,grade1,26.8,0.0,0.011248,2025-10-01
S04876,13,4,train,0.0,0.003416114981283,MED,grade3,26.1,0.0,0.014356,2025-10-20
S04877,13,2,test,0.0034509575191989,0.0032890183059835,MED,grade3,32.4,0.0,0.014229,2025-12-06
S04878,13,10,test,0.0,0.0032863615552365,MED,grade3,15.6,0.0,0.014226,2025-12-06
S04879,13,10,test,0.0,0.0034447265332333,MED,grade3,29.3,0.0,0.014384,2025-12-06
S04880,13,2,train,0.0,0.0034384680711705,MED,grade3,27.5,0.0,0.014378,2025-10-20
S04881,13,6,test,0.0,0.0032731366656496,MED,grade3,37.1,0.0,0.014213,2025-12-06
S04882,13,8,test,0.0,0.0032895947373819,MED,grade3,19.0,0.0,0.014229,2025-12-06
S04883,13,10,train,0.0,0.0034598063675142,MED,grade3,38.4,0.0,0.0144,2025-10-20
S04884,12,12,val,0.0,0.0034790567504661,MED,grade3,45.0,0.0,0.014419,2025-11-20
S04885,12,10,train,0.0,0.0032186220406249,LOW,grade2,33.5,0.0,0.014158,2025-10-18
S04886,12,14,val,0.0,0.0031203483114853,LOW,grade2,45.9,0.0,0.01406,2025-11-20
S04887,14,8,train,0.0,0.0032896302331609,MED,grade3,27.6,0.0,0.014229,2025-10-21
S04888,13,8,train,0.0,0.0032564161529708,LOW,grade2,19.6,0.0,0.014196,2025-10-20
S04889,14,17,val,0.0,0.0032625334896573,LOW,grade2,29.8,0.0,0.014202,2025-11-21
S04890,12,17,val,0.0,0.0032144158086766,LOW,grade2,18.7,0.0,0.014154,2025-11-20
S04891,16,12,train,0.0,0.0032482687128782,LOW,grade2,28.3,0.0,0.014188,2025-10-25
S04892,14,16,train,0.0,0.0031420284840581,LOW,grade2,34.3,0.0,0.014082,2025-10-21
S04893,14,13,train,0.0,0.0032666932295649,LOW,grade2,26.8,0.0,0.014206,2025-10-21
S04894,14,16,val,0.0,0.0027403404829324,LOW,grade1,40.9,0.0,0.01368,2025-11-21
S04895,14,17,train,0.0,0.0032437223629243,LOW,grade2,18.3,0.0,0.014183,2025-10-21
S04896,14,8,test,0.0,0.0032605704274853,LOW,grade2,32.4,0.0,0.0142,2025-12-06
S04897,14,12,train,0.0,0.0031375377128211,LOW,grade2,19.6,0.0,0.014077,2025-10-21
S04898,16,14,train,0.0,0.0034557620796982,MED,grade3,28.6,0.0,0.014396,2025-10-25
S04899,16,16,train,0.0,0.0032473670957197,LOW,grade2,36.2,0.0,0.014187,2025-10-25
S04900,16,15,test,0.0,0.0031349201731303,LOW,grade2,38.4,0.0,0.014075,2025-12-08
S04901,16,14,test,0.0,0.0032798847459525,MED,grade3,27.1,0.0,0.01422,2025-12-08
S04902,14,10,train,0.0,0.0032678532944986,LOW,grade2,24.2,0.0,0.014208,2025-10-21
S04903,16,11,val,0.0,0.0031354851214789,LOW,grade2,33.1,0.0,0.014075,2025-11-23
S04904,14,10,train,0.0,0.0032730804819477,MED,grade3,13.1,0.0,0.014213,2025-10-21
S04905,16,18,train,0.0,0.0034444580667434,MED,grade3,35.9,0.0,0.014384,2025-10-25
S04906,16,18,train,0.0,0.0031225124834539,LOW,grade2,32.1,0.0,0.014062,2025-10-25
S04907,14,4,test,0.0,0.0032390180741352,LOW,grade2,35.5,0.0,0.014179,2025-12-06
S04908,14,5,val,0.0069838191795066,0.0034571442711631,MED,grade3,21.1,0.0,0.014397,2025-11-21
S04909,14,2,train,0.0,0.0032814808442993,MED,grade3,21.9,0.0,0.014221,2025-10-21
S04910,14,1,val,0.0,0.0032769144493876,MED,grade3,64.5,0.0,0.014217,2025-11-21
S04911,5,2,test,0.0,0.0032627377967887,LOW,grade2,50.0,0.0,0.014203,2025-12-02
S04912,4,16,val,0.0,0.0031533406372811,LOW,grade2,53.1,0.0,0.014093,2025-11-16
S04913,4,20,val,0.0,0.0032796300651936,MED,grade3,31.7,0.0,0.014219,2025-11-16
S04914,4,19,test,0.0,0.0032852980283246,MED,grade3,27.8,0.0,0.014225,2025-12-01
S04915,4,21,train,0.0,0.0032582211185079,LOW,grade2,15.7,0.0,0.014198,2025-10-05
S04916,6,20,train,0.0,0.0031104879101268,LOW,grade2,24.1,0.0,0.01405,2025-10-09
S04917,6,22,train,0.0,0.0023933990856041,LOW,grade1,47.2,0.0,0.013333,2025-10-09
S04918,5,5,train,0.0,0.0034845755596702,MED,grade3,29.2,0.0,0.014424,2025-10-07
S04919,6,20,train,0.0,0.0032637594839285,LOW,grade2,27.0,0.0,0.014204,2025-10-09
S04920,6,22,val,0.0,0.0016653647674682,LOW,grade1,31.3,0.0,0.012605,2025-11-17
S04921,4,21,val,0.0,0.0032429162989777,LOW,grade2,36.6,0.0,0.014183,2025-11-16
S04922,4,22,val,0.0,0.0032427768916746,LOW,grade2,30.5,0.0,0.014183,2025-11-16
S04923,6,21,train,0.0,0.0034601275954117,MED,grade3,23.7,0.0,0.0144,2025-10-09
S04924,6,19,test,0.0034740425412935,0.0031219024639469,LOW,grade2,45.8,0.0,0.014062,2025-12-02
S04925,4,15,val,0.0,0.0034591399620559,MED,grade3,26.7,0.0,0.014399,2025-11-16
S04926,6,19,train,0.0,0.003445103949672,MED,grade3,41.5,0.0,0.014385,2025-10-09
S04927,4,22,val,0.0,0.003242998096065,LOW,grade2,32.0,0.0,0.014183,2025-11-16
S04928,4,16,val,0.0,0.0032795844855074,MED,grade3,40.0,0.0,0.014219,2025-11-16
S04929,4,13,train,0.0,0.0032810363518192,MED,grade3,35.3,0.0,0.014221,2025-10-05
S04930,5,25,train,0.0,0.0032908068241476,MED,grade3,34.8,0.0,0.014231,2025-10-07
S04931,4,5,test,0.0,0.0031372436141549,LOW,grade2,49.6,0.0,0.014077,2025-12-01
S04932,5,5,val,0.0,0.0034617077054616,MED,grade3,44.0,0.0,0.014401,2025-11-17
S04933,5,8,train,0.0034605449139737,0.0034408385053109,MED,grade3,40.6,0.0,0.014381,2025-10-07
S04934,5,7,train,0.0,0.0034329760757033,MED,grade3,22.8,0.0,0.014373,2025-10-07
S04935,5,8,test,0.0,0.0032870043792016,MED,grade3,33.0,0.0,0.014227,2025-12-02
S04936,5,3,train,0.0,0.0032588534033661,LOW,grade2,28.5,0.0,0.014199,2025-10-07
S04937,5,5,train,0.0,0.0034601788901433,MED,grade3,46.3,0.0,0.0144,2025-10-07
S04938,25,8,train,0.0,0.0034694528526817,MED,grade3,46.5,0.0,0.014409,2025-11-08
S04939,25,11,train,0.0,0.0034804138383912,MED,grade3,27.8,0.0,0.01442,2025-11-08
S04940,25,13,train,0.0,0.0035076637145573,MED,grade3,27.1,0.0,0.014447,2025-11-08
S04941,25,12,test,0.0,0.0032690950578702,LOW,grade2,28.2,0.0,0.014209,2025-12-12
S04942,25,13,train,0.0,0.0034915269954984,MED,grade3,19.4,0.0,0.014431,2025-11-08
S04943,25,9,val,0.0,0.0034780817725199,MED,grade3,49.0,0.0,0.014418,2025-11-27
S04944,25,11,test,0.0,0.0034567332771045,MED,grade3,40.8,0.0,0.014397,2025-12-12
S04945,25,15,test,0.0,0.0034621240830792,MED,grade3,34.1,0.0,0.014402,2025-12-12
S04946,25,19,train,0.0,0.0034861519740278,MED,grade3,26.4,0.0,0.014426,2025-11-08
S04947,25,11,val,0.0,0.0034599015850102,MED,grade3,14.0,0.0,0.0144,2025-11-27
S04948,25,12,train,0.0,0.0034803542593428,MED,grade3,32.8,0.0,0.01442,2025-11-08
S04949,25,15,train,0.0,0.0034639727058455,MED,grade3,24.6,0.0,0.014404,2025-11-08
S04950,25,12,train,0.0,0.0034406970722922,MED,grade3,24.2,0.0,0.01438,2025-11-08
S04951,25,18,train,0.0,0.003469007524702,MED,grade3,23.0,0.0,0.014409,2025-11-08
S04952,25,19,test,0.0,0.0034655910799541,MED,grade3,38.3,0.0,0.014405,2025-12-12
S04953,25,18,test,0.0,0.003282340037648,MED,grade3,32.4,0.0,0.014222,2025-12-12
S04954,25,5,train,0.0,0.0034509081647135,MED,grade3,30.6,0.0,0.014391,2025-11-08
S04955,25,5,train,0.0,0.003473373278598,MED,grade3,43.1,0.0,0.014413,2025-11-08
S04956,25,14,test,0.0,0.003476471702896,MED,grade3,25.5,0.0,0.014416,2025-12-12
S04957,25,7,train,0.0,0.0034541748434777,MED,grade3,35.0,0.0,0.014394,2025-11-08
S04958,25,6,train,0.0,0.0034402152545896,MED,grade3,32.8,0.0,0.01438,2025-11-08
S04959,25,5,train,0.0,0.0034702874420264,MED,grade3,38.0,0.0,0.01441,2025-11-08
S04960,25,5,train,0.0,0.0034805846462325,MED,grade3,34.3,0.0,0.01442,2025-11-08
S04961,25,6,train,0.0,0.0034790375417473,MED,grade3,32.3,0.0,0.014419,2025-11-08
S04962,25,2,test,0.0,0.0034848677996853,MED,grade3,32.0,0.0,0.014425,2025-12-12
S04963,25,25,train,0.0,0.0034749304148944,MED,grade3,26.0,0.0,0.014415,2025-11-08
S04964,25,23,val,0.0,0.0035016563939504,MED,grade3,38.3,0.0,0.014441,2025-11-27
S04965,25,2,test,0.0,0.0034814391354234,MED,grade3,35.3,0.0,0.014421,2025-12-12
S04966,25,4,test,0.0,0.0034562748655339,MED,grade3,39.8,0.0,0.014396,2025-12-12
S04967,25,16,train,0.0,0.0034830101721663,MED,grade3,20.3,0.0,0.014423,2025-11-08
S04968,25,25,train,0.0,0.0032830352758124,MED,grade3,27.3,0.0,0.014223,2025-11-08
S04969,25,1,train,0.0,0.0035047458056365,MED,grade3,45.0,0.0,0.014445,2025-11-08
S04970,25,1,test,0.0,0.0034828422788489,MED,grade3,45.7,0.0,0.014423,2025-12-12
S04971,25,2,train,0.0,0.0034697429469883,MED,grade3,32.0,0.0,0.01441,2025-11-08
S04972,25,17,train,0.0,0.003252015841182,LOW,grade2,22.8,0.0,0.014192,2025-11-08
S04973,25,23,val,0.0,0.0034823489193624,MED,grade3,37.3,0.0,0.014422,2025-11-27
S04974,25,23,train,0.0,0.0034940215070445,MED,grade3,35.6,0.0,0.014434,2025-11-08
S04975,25,22,val,0.0,0.0032821973081682,MED,grade3,49.7,0.0,0.014222,2025-11-27
S04976,25,11,val,0.0,0.0034669943218294,MED,grade3,36.9,0.0,0.014407,2025-11-27
S04977,25,10,train,0.0,0.0034992812840273,MED,grade3,31.5,0.0,0.014439,2025-11-08
S04978,25,7,val,0.0,0.0034439578391272,MED,grade3,43.0,0.0,0.014384,2025-11-27
S04979,25,9,train,0.0,0.0034650221135398,MED,grade3,26.1,0.0,0.014405,2025-11-08
S04980,25,21,train,0.0,0.0034541451861513,MED,grade3,28.7,0.0,0.014394,2025-11-08
S04981,25,19,train,0.0,0.0034657091992736,MED,grade3,49.6,0.0,0.014405,2025-11-08
S04982,25,20,test,0.0,0.0034645583546843,MED,grade3,24.4,0.0,0.014404,2025-12-12
S04983,25,20,train,0.0,0.0034885763891108,MED,grade3,42.3,0.0,0.014428,2025-11-08
S04984,25,19,train,0.0,0.0034869962285099,MED,grade3,29.5,0.0,0.014427,2025-11-08
S04985,25,23,train,0.0034958148695224,0.0034943383733254,MED,grade3,31.6,0.0,0.014434,2025-11-08
S04986,25,23,test,0.0,0.0034821100235106,MED,grade3,26.9,0.0,0.014422,2025-12-12
S04987,25,21,train,0.0,0.003260949812817,LOW,grade2,52.5,0.0,0.014201,2025-11-08
S04988,2,23,test,0.0,0.002754031921398,LOW,grade1,41.2,0.0,0.013694,2025-11-30
S04989,10,18,train,0.0,0.0032661337030267,LOW,grade2,20.4,0.0,0.014206,2025-10-15
S04990,10,18,train,0.0,0.0031566754547722,LOW,grade2,14.5,0.0,0.014096,2025-10-15
S04991,9,11,train,0.0,0.0032544832272314,LOW,grade2,38.5,0.0,0.014194,2025-10-13
S04992,2,1,test,0.0,0.0031403538493947,LOW,grade2,39.2,0.0,0.01408,2025-11-30
S04993,2,3,train,0.0069184885121073,0.0032440839115441,LOW,grade2,30.6,0.0,0.014184,2025-10-02
S04994,2,23,test,0.0,0.0031436820691871,LOW,grade2,39.5,0.0,0.014083,2025-11-30
S04995,2,17,train,0.0,0.0032589246567584,LOW,grade2,30.2,0.0,0.014199,2025-10-02
S04996,2,1,train,0.0,0.003266100358129,LOW,grade2,17.7,0.0,0.014206,2025-10-02
S04997,2,5,test,0.0,0.003259510184179,LOW,grade2,17.5,0.0,0.014199,2025-11-30
S04998,10,11,train,0.0,0.0031455058096688,LOW,grade2,45.7,0.0,0.014085,2025-10-15
S04999,2,1,test,0.0,0.0029777277546176,LOW,grade1,25.6,0.0,0.013917,2025-11-30
S05000,21,8,val,0.0,0.0031577361787938,LOW,grade2,41.1,0.0,0.014098,2025-11-25
S05001,10,20,test,0.0,0.0027655045447374,LOW,grade1,42.2,0.0,0.013705,2025-12-04
S05002,10,20,train,0.0,0.0031115291372221,LOW,grade2,48.1,0.0,0.014051,2025-10-15
S05003,10,20,train,0.0,0.0027008234851055,LOW,grade1,16.2,0.0,0.013641,2025-10-15
S05004,21,8,val,0.0,0.0029788386334596,LOW,grade1,64.0,0.0,0.013919,2025-11-25
S05005,19,24,train,0.0035107795767285,0.0032770819631447,MED,grade3,25.8,0.0,0.014217,2025-10-29
S05006,18,16,test,0.0,0.0031101919830996,LOW,grade2,33.0,0.0,0.01405,2025-12-09
S05007,18,11,test,0.0,0.0032406185775583,LOW,grade2,27.5,0.0,0.01418,2025-12-09
S05008,18,9,train,0.0,0.0027436225771925,LOW,grade1,37.6,0.0,0.013683,2025-10-28
S05009,18,11,train,0.0,0.0032738515966984,MED,grade3,29.4,0.0,0.014214,2025-10-28
S05010,18,24,train,0.0,0.0026775302030814,LOW,grade1,22.1,0.0,0.013617,2025-10-28
S05011,18,6,train,0.0,0.0029813421882446,LOW,grade1,12.9,0.0,0.013921,2025-10-28
S05012,2,4,test,0.0,0.0032774044431244,MED,grade3,18.5,0.0,0.014217,2025-11-30
S05013,2,14,train,0.0034680064196497,0.003267383110881,LOW,grade2,24.6,0.0,0.014207,2025-10-02
S05014,2,8,train,0.0,0.0021499667497809,LOW,grade1,27.3,0.0,0.01309,2025-10-02
S05015,18,19,val,0.0,0.0032385449223919,LOW,grade2,40.2,0.0,0.014178,2025-11-24
S05016,18,19,train,0.0,0.0031093569428075,LOW,grade2,33.8,0.0,0.014049,2025-10-28
S05017,18,19,train,0.0,0.0026811983862503,LOW,grade1,40.1,0.0,0.013621,2025-10-28
S05018,18,16,train,0.0,0.0023937853250022,LOW,grade1,35.4,0.0,0.013334,2025-10-28
S05019,18,3,train,0.0,0.0031479037939333,LOW,grade2,32.8,0.0,0.014088,2025-10-28
S05020,18,6,val,0.0,0.0031134237293235,LOW,grade2,28.9,0.0,0.014053,2025-11-24
S05021,18,11,train,0.0,0.0031268625648146,LOW,grade2,34.1,0.0,0.014067,2025-10-28
S05022,18,11,train,0.0,0.0027611916613728,LOW,grade1,42.0,0.0,0.013701,2025-10-28
S05023,23,15,val,0.0,0.0029799509395308,LOW,grade1,47.3,0.0,0.01392,2025-11-26
S05024,23,17,train,0.0,0.0003083907467725,LOW,grade1,75.1,0.0,0.011248,2025-11-05
S05025,27,9,train,0.0,0.0015384543532112,LOW,grade1,62.4,0.0,0.012478,2025-11-11
S05026,17,3,val,0.0,0.0023867649023208,LOW,grade1,52.1,0.0,0.013327,2025-11-23
S05027,21,19,train,0.0,0.0015084123360063,LOW,grade1,44.5,0.0,0.012448,2025-11-02
S05028,21,19,test,0.0,0.0010275629866075,LOW,grade1,45.4,0.0,0.011967,2025-12-10
S05029,2,13,train,0.0,0.0012642722852488,LOW,grade1,86.2,0.0,0.012204,2025-10-02
S05030,9,21,train,0.0,0.0027496908579092,LOW,grade1,60.3,0.0,0.013689,2025-10-13
S05031,2,21,train,0.0,0.0015599801371489,LOW,grade1,70.1,0.0,0.0125,2025-10-02
S05032,2,21,val,0.0,0.0015394610439627,LOW,grade1,62.1,0.0,0.012479,2025-11-15
S05033,2,9,train,0.0,0.0015371844162118,LOW,grade1,46.2,0.0,0.012477,2025-10-02
S05034,28,2,test,0.0,0.0015055881760317,LOW,grade1,41.7,0.0,0.012445,2025-12-14
S05035,26,17,train,0.0,0.0003083907467725,LOW,grade1,31.8,0.0,0.011248,2025-11-10
S05036,26,9,test,0.0,0.0008512178867487,LOW,grade1,16.4,0.0,0.011791,2025-12-13
S05037,26,16,train,0.0,0.0003083907467725,LOW,grade1,42.5,0.0,0.011248,2025-11-10
S05038,26,17,train,0.0,0.0003083907467725,LOW,grade1,33.2,0.0,0.011248,2025-11-10
S05039,26,16,train,0.0,0.0011363745772769,LOW,grade1,40.3,0.0,0.012076,2025-11-10
S05040,26,11,val,0.0,0.0003083907467725,LOW,grade1,34.4,0.0,0.011248,2025-11-28
S05041,26,11,train,0.0,0.0003083907467725,LOW,grade1,27.5,0.0,0.011248,2025-11-10
S05042,1,17,val,0.0,0.0003083907467725,LOW,grade1,27.0,0.0,0.011248,2025-11-15
S05043,26,11,test,0.0,0.0003083907467725,LOW,grade1,37.0,0.0,0.011248,2025-12-13
S05044,26,9,train,0.0,0.0003083907467725,LOW,grade1,12.7,0.0,0.011248,2025-11-10
S05045,26,14,test,0.0,0.0003083907467725,LOW,grade1,31.4,0.0,0.011248,2025-12-13
S05046,26,17,val,0.0,0.0003083907467725,LOW,grade1,17.9,0.0,0.011248,2025-11-28
S05047,3,14,train,0.0,0.0024121855217816,LOW,grade1,21.6,0.0,0.013352,2025-10-04
S05048,3,24,train,0.0,0.0027679856813953,LOW,grade1,23.8,0.0,0.013708,2025-10-04
S05049,3,24,train,0.0,0.0027593859599346,LOW,grade1,39.5,0.0,0.013699,2025-10-04
S05050,3,17,test,0.0,0.0026474707240959,LOW,grade1,28.6,0.0,0.013587,2025-12-01
S05051,3,11,train,0.0,0.0024068893497959,LOW,grade1,45.5,0.0,0.013347,2025-10-04
S05052,3,22,train,0.0,0.0024299745078833,LOW,grade1,15.3,0.0,0.01337,2025-10-04
S05053,3,14,train,0.0,0.0027221130047311,LOW,grade1,14.8,0.0,0.013662,2025-10-04
S05054,3,17,train,0.0,0.0024082826027513,LOW,grade1,41.6,0.0,0.013348,2025-10-04
S05055,3,24,train,0.0,0.0031458781394822,LOW,grade2,30.3,0.0,0.014086,2025-10-04
S05056,3,8,train,0.0,0.0024180334778843,LOW,grade1,41.9,0.0,0.013358,2025-10-04
S05057,3,16,test,0.0,0.0027031184514328,LOW,grade1,27.6,0.0,0.013643,2025-12-01
S05058,3,9,test,0.0,0.0016484541049403,LOW,grade1,10.0,0.0,0.012588,2025-12-01
S05059,3,9,test,0.0,0.0024143846914705,LOW,grade1,19.0,0.0,0.013354,2025-12-01
S05060,3,17,train,0.0,0.0016314844885251,LOW,grade1,30.3,0.0,0.012571,2025-10-04
S05061,3,24,test,0.0,0.0027379670598196,LOW,grade1,30.3,0.0,0.013678,2025-12-01
S05062,3,22,train,0.0,0.0024174911155141,LOW,grade1,20.2,0.0,0.013357,2025-10-04
S05063,3,14,test,0.0,0.0026765404780474,LOW,grade1,28.1,0.0,0.013616,2025-12-01
S05064,3,9,train,0.0,0.0018256690449614,LOW,grade1,34.3,0.0,0.012765,2025-10-04
S05065,3,9,train,0.0,0.0024343983526424,LOW,grade1,7.0,0.0,0.013374,2025-10-04
S05066,3,9,train,0.0,0.0021502045120684,LOW,grade1,26.8,0.0,0.01309,2025-10-04
S05067,3,9,train,0.0,0.0026841251265206,LOW,grade1,44.3,0.0,0.013624,2025-10-04
S05068,3,16,train,0.0,0.0022427372168477,LOW,grade1,32.3,0.0,0.013183,2025-10-04
S05069,3,17,train,0.0,0.002417289592574,LOW,grade1,46.1,0.0,0.013357,2025-10-04
S05070,3,14,train,0.0,0.0026863207199082,LOW,grade1,22.3,0.0,0.013626,2025-10-04
S05071,3,16,test,0.0,0.0027340512952193,LOW,grade1,45.4,0.0,0.013674,2025-12-01
S05072,3,2,train,0.0,0.0031014499986897,LOW,grade1,29.2,0.0,0.014041,2025-10-04
S05073,3,20,test,0.0,0.0031272314734619,LOW,grade2,15.9,0.0,0.014067,2025-12-01
S05074,3,21,train,0.0034911001531307,0.0031071219475138,LOW,grade1,14.4,0.0,0.014047,2025-10-04
S05075,3,23,train,0.0034852979333655,0.0016362243712683,LOW,grade1,28.2,0.0,0.012576,2025-10-04
S05076,3,15,train,0.0,0.0027040661286933,LOW,grade1,39.8,0.0,0.013644,2025-10-04
S05077,3,10,train,0.0,0.0031451311663718,LOW,grade2,38.9,0.0,0.014085,2025-10-04
S05078,3,10,train,0.0,0.0029780681446082,LOW,grade1,27.9,0.0,0.013918,2025-10-04
S05079,3,4,test,0.0,0.0031164522108658,LOW,grade2,35.5,0.0,0.014056,2025-12-01
S05080,3,4,train,0.0,0.0027476112910755,LOW,grade1,26.5,0.0,0.013687,2025-10-04
S05081,3,2,val,0.0,0.0031157819008116,LOW,grade2,53.3,0.0,0.014056,2025-11-16
S05082,3,10,train,0.0,0.0026829311894643,LOW,grade1,32.9,0.0,0.013623,2025-10-04
S05083,3,20,train,0.0,0.0012412417809332,LOW,grade1,35.1,0.0,0.012181,2025-10-04
S05084,11,22,test,0.0,0.0032136350638264,LOW,grade2,38.7,0.0,0.014153,2025-12-05
S05085,11,18,train,0.0,0.0032841692368392,MED,grade3,39.6,0.0,0.014224,2025-10-17
S05086,11,12,val,0.0,0.002975295083679,LOW,grade1,34.1,0.0,0.013915,2025-11-20
S05087,11,11,train,0.0,0.0003083907467725,LOW,grade1,12.6,0.0,0.011248,2025-10-17
S05088,11,5,train,0.0,0.0010456614364391,LOW,grade1,26.1,0.0,0.011985,2025-10-17
S05089,26,16,train,0.0,0.0003083907467725,LOW,grade1,22.7,0.0,0.011248,2025-11-10
S05090,26,14,train,0.0,0.0003083907467725,LOW,grade1,34.8,0.0,0.011248,2025-11-10
S05091,23,23,train,0.0,0.0003083907467725,LOW,grade1,22.0,0.0,0.011248,2025-11-05
S05092,23,22,val,0.0,0.0003083907467725,LOW,grade1,27.6,0.0,0.011248,2025-11-26
S05093,23,23,train,0.0,0.0003083907467725,LOW,grade1,41.8,0.0,0.011248,2025-11-05
S05094,22,3,test,0.0,0.001648564164391,LOW,grade1,34.4,0.0,0.012588,2025-12-11
S05095,22,17,val,0.0,0.0016234584258669,LOW,grade1,27.9,0.0,0.012563,2025-11-26
S05096,22,11,train,0.0,0.0027385878601743,LOW,grade1,37.9,0.0,0.013678,2025-11-03
S05097,18,25,train,0.0,0.0016230271738969,LOW,grade1,20.8,0.0,0.012563,2025-10-28
S05098,2,7,train,0.0,0.0012731413336915,LOW,grade1,39.5,0.0,0.012213,2025-10-02
S05099,2,9,train,0.0,0.0016554588757027,LOW,grade1,23.8,0.0,0.012595,2025-10-02
S05100,2,16,val,0.0,0.0023970076345091,LOW,grade1,16.9,0.0,0.013337,2025-11-15
S05101,2,19,val,0.0,0.0015492624712664,LOW,grade1,27.1,0.0,0.012489,2025-11-15
S05102,9,21,val,0.0,0.003128418160802,LOW,grade2,28.5,0.0,0.014068,2025-11-19
S05103,2,21,train,0.0,0.0012601719273188,LOW,grade1,15.0,0.0,0.0122,2025-10-02
S05104,10,24,val,0.0,0.0015299075052377,LOW,grade1,21.8,0.0,0.01247,2025-11-19
S05105,17,25,train,0.0,0.0015134104229813,LOW,grade1,36.6,0.0,0.012453,2025-10-26
S05106,17,25,test,0.0,0.0010249781788555,LOW,grade1,40.4,0.0,0.011965,2025-12-08
S05107,11,6,train,0.0,0.0012476758634388,LOW,grade1,36.6,0.0,0.012187,2025-10-17
S05108,11,6,train,0.0,0.0012424547871935,LOW,grade1,29.4,0.0,0.012182,2025-10-17
S05109,11,3,test,0.0,0.0016513401950156,LOW,grade1,29.5,0.0,0.012591,2025-12-05
S05110,11,3,train,0.0,0.0010421737450931,LOW,grade1,34.9,0.0,0.011982,2025-10-17
S05111,24,19,test,0.0,0.003243475835103,LOW,grade2,38.2,0.0,0.014183,2025-12-12
S05112,24,20,train,0.0,0.0027636978105156,LOW,grade1,31.5,0.0,0.013703,2025-11-06
S05113,24,20,test,0.0,0.0027387740523243,LOW,grade1,34.6,0.0,0.013679,2025-12-12
S05114,24,22,train,0.0,0.0026005050615257,LOW,grade1,35.4,0.0,0.01354,2025-11-06
S05115,24,6,test,0.0,0.0031046470190148,LOW,grade1,37.3,0.0,0.014044,2025-12-12
S05116,24,5,train,0.0,0.0024203074431401,LOW,grade1,39.0,0.0,0.01336,2025-11-06
S05117,24,6,train,0.0,0.0031356448485614,LOW,grade2,33.6,0.0,0.014075,2025-11-06
S05118,24,2,val,0.0,0.0032608142795601,LOW,grade2,52.7,0.0,0.014201,2025-11-27
S05119,17,2,test,0.0,0.003214572032814,LOW,grade2,31.5,0.0,0.014154,2025-12-08
S05120,17,20,train,0.0,0.0034817489504269,MED,grade3,15.7,0.0,0.014422,2025-10-26
S05121,17,19,test,0.0,0.0032755929503419,MED,grade3,56.0,0.0,0.014215,2025-12-08
S05122,10,19,test,0.0,0.0011448331024256,LOW,grade1,12.5,0.0,0.012085,2025-12-04
S05123,13,21,train,0.0,0.0026922105922195,LOW,grade1,32.8,0.0,0.013632,2025-10-20
S05124,13,16,train,0.0,0.0012403437965949,LOW,grade1,34.7,0.0,0.01218,2025-10-20
S05125,12,24,train,0.0,0.0024352626897178,LOW,grade1,26.6,0.0,0.013375,2025-10-18
S05126,13,21,train,0.0,0.0026748959658781,LOW,grade1,31.2,0.0,0.013615,2025-10-20
S05127,24,12,train,0.0,0.0032643872829354,LOW,grade2,39.1,0.0,0.014204,2025-11-06
S05128,24,10,train,0.0,0.0031015151242247,LOW,grade1,52.6,0.0,0.014041,2025-11-06
S05129,24,11,train,0.0,0.0032405111170505,LOW,grade2,28.6,0.0,0.01418,2025-11-06
S05130,3,16,train,0.0,0.0023979612380524,LOW,grade1,32.3,0.0,0.013338,2025-10-04
S05131,3,8,train,0.0,0.0024009322806024,LOW,grade1,19.6,0.0,0.013341,2025-10-04
S05132,3,9,train,0.0,0.0021436009840232,LOW,grade1,20.3,0.0,0.013083,2025-10-04
S05133,19,22,train,0.0,0.0032390288769171,LOW,grade2,32.1,0.0,0.014179,2025-10-29
S05134,19,25,train,0.0,0.0027563439595058,LOW,grade1,24.3,0.0,0.013696,2025-10-29
S05135,19,19,train,0.0,0.0032134672224762,LOW,grade2,22.5,0.0,0.014153,2025-10-29
S05136,26,3,train,0.0,0.0029763572830614,LOW,grade1,27.8,0.0,0.013916,2025-11-10
S05137,15,12,train,0.0,0.0012726847835681,LOW,grade1,27.4,0.0,0.012212,2025-10-23
S05138,15,16,test,0.0,0.0003083907467725,LOW,grade1,37.0,0.0,0.011248,2025-12-07
S05139,15,17,val,0.0,0.0003083907467725,LOW,grade1,52.0,0.0,0.011248,2025-11-22
S05140,15,21,val,0.0,0.0003083907467725,LOW,grade1,45.6,0.0,0.011248,2025-11-22
S05141,15,3,test,0.0,0.0003083907467725,LOW,grade1,62.9,0.0,0.011248,2025-12-07
S05142,15,2,val,0.0,0.0003083907467725,LOW,grade1,51.5,0.0,0.011248,2025-11-22
S05143,15,21,train,0.0,0.0003083907467725,LOW,grade1,62.9,0.0,0.011248,2025-10-23
S05144,25,19,train,0.0,0.0034815307313855,MED,grade3,19.2,0.0,0.014421,2025-11-08
